"","Id","Label","name","次数","Weighted.Degree","Authority","Hub","Modularity.Class","PageRank","Component.ID","Clustering.Coefficient","Number.of.triangles","Eigenvector.Centrality","Eccentricity","Closeness.Centrality","Betweenness.Centrality","ave_view","ave_comment","ave_mylist","ave_starttime","ave_length","Points","probability","training"
"1038",5701,5701,"安定の1ターンキル",9,9,"5.00E-04","5.00E-04",22,0.000516,0,1,36,0.058721929,3,2.403305785,0,16096,234,68,"2012/2/25 7:22",467,17346.66081,0.119722919550829,0
"1039",5703,5703,"ゆで芋P",9,9,"5.00E-04","5.00E-04",8,0.00054,0,1,36,0.040692957,3,2.41322314,0,1915,65,12,"2012/10/13 9:19",458,2157.879016,0.00695136768562302,0
"1040",5704,5704,"濃密な時間の流れ",9,9,"5.00E-04","5.00E-04",22,0.000544,0,1,36,0.041528064,3,2.414876033,0,24450,277,45,"2012/10/13 12:06",169,25398.90259,0.0175595472835188,0
"1041",5711,5711,"奇行帝サナエル",9,9,"5.00E-04","5.00E-04",22,0.000535,0,1,36,0.036786461,3,2.385123967,0,61078,1019,303,"2012/10/17 19:35",1084,66625.3596,0.652305015884663,0
"1042",5713,5713,"茄子.ゆっくり実況者.",9,9,"5.00E-04","5.00E-04",12,0.000562,0,1,36,0.04014157,3,2.423140496,0,16397.9862,1417.281405,196.1579718,"2011/7/7 3:20",717.6742574,20646.11427,0.0605025926843566,0
"1043",5714,5714,"東方黄金水",9,9,"5.00E-04","5.00E-04",22,0.000559,0,1,36,0.040399805,3,2.423966942,0,20142,766,86,"2012/10/19 4:49",831,22170.05125,0.402034352714994,0
"1044",5715,5715,"リアル幸運E",10,10,"5.50E-04","5.50E-04",19,0.000619,0,1,45,0.037563383,3,2.423140496,0,24284,796,65,"2012/10/19 6:44",1290,26029.80151,0.864070908887186,0
"1045",5718,5718,"地SAN地消",10,10,"5.50E-04","5.50E-04",6,0.000588,0,1,45,0.0427068,3,2.407438017,0,10946,460,35,"2012/10/20 0:13",736,11912.50511,0.0439119138896673,0
"1046",5721,5721,"安定の狂人類",9,9,"5.00E-04","5.00E-04",22,0.000553,0,1,36,0.057517208,3,2.403305785,0,43121,1239,201,"2012/10/20 14:49",770,47340.55012,0.47037061751689,0
"1047",5722,5722,"乙女ゲー卓",9,9,"5.00E-04","5.00E-04",22,0.000558,0,1,36,0.054628677,3,2.403305785,0,13887,864,61,"2012/10/21 4:09",1584,15615.60194,0.985867411362174,0
"1048",5724,5724,"侵略ゴキ娘",9,9,"5.00E-04","5.00E-04",22,0.000542,0,1,36,0.057938632,3,2.403305785,0,263404,7937,943,"2012/10/21 20:49",1649,285254.6387,0.99122089881313,1
"1049",5726,5726,"動画には本文を書けばどうか",9,9,"5.00E-04","5.00E-04",21,0.000582,0,1,36,0.014172795,3,2.80661157,0,4662,170,26,"2010/4/21 1:24",578,5216.05105,0.922670071443975,0
"1050",5727,5727,"河童版nm10001210",10,10,"5.50E-04","5.50E-04",14,0.00053,0,1,45,0.03820941,3,2.620661157,0,5562,399,180,"2010/12/3 1:42",641,8635.075721,0.827901335667527,0
"1051",5728,5728,"月",10,10,"5.50E-04","5.50E-04",21,0.000538,0,1,45,0.024241483,3,2.797520661,0,81489,633,303,"2011/1/15 16:35",161,86662.13874,0.854942798838675,0
"1052",5730,5730,"悲しみのワルツ",10,10,"5.50E-04","5.50E-04",21,0.000539,0,1,45,0.023090775,4,2.814049587,0,60511,397,155,"2011/2/12 0:04",181,63230.41891,0.606814568483903,0
"1053",5731,5731,"暗ドーナツ",10,10,"5.50E-04","5.50E-04",21,0.000531,0,1,45,0.02397645,4,2.814049587,0,53081,448,140,"2011/2/17 1:31",190,55625.26034,0.613219032320961,0
"1054",5732,5732,"準惑星",13,16,"6.99E-04","6.99E-04",21,0.000692,0,0.756410256,59,0.026612563,4,2.795041322,15.57309693,55937.5,545,191,"2011/3/9 9:05",182.5,59342.25901,0.535870717074299,0
"1055",5735,5735,"様式美",14,19,"7.49E-04","7.49E-04",14,0.000723,0,0.648351648,59,0.079001748,3,2.153719008,594.1007585,24750.5,702.75,161,"2011/3/13 16:49",504.5,27848.96942,0.863209082857749,0
"1056",5739,5739,"生産財の価格上昇",10,10,"5.50E-04","5.50E-04",14,0.000535,0,1,45,0.042125603,3,2.559504132,0,2029,70,24,"2013/8/24 22:31",463,2456.691945,0.0499103893503907,0
"1057",5740,5740,"林檎男.お前.忘れたとは.ry.",9,9,"5.00E-04","5.00E-04",22,0.00058,0,1,36,0.049960355,3,2.410743802,0,9640.912937,991.4394811,529.1096128,"2011/7/10 11:15",596.8220778,18480.92999,0.258317464229761,0
"1058",5741,5741,"変態包囲網",10,10,"5.50E-04","5.50E-04",22,0.000577,0,1,45,0.054063494,3,2.40661157,0,51482,2326,123,"2011/5/6 14:21",1429,55552.68152,0.990733193034657,0
"1059",5747,5747,"越前が荒ぶる動画",9,9,"5.00E-04","5.00E-04",22,0.000551,0,1,36,0.050815261,3,2.409090909,0,33525,1441,87,"2011/12/18 19:55",1730,36211.76168,0.994095176869303,0
"1060",5749,5749,"火薬庫",9,9,"5.00E-04","5.00E-04",22,0.00056,0,1,36,0.050540604,3,2.410743802,0,36267,1594,76,"2011/10/2 18:19",1586,38934.02486,0.991264752009653,0
"1061",5750,5750,"平和な日常..",9,9,"5.00E-04","5.00E-04",22,0.00058,0,1,36,0.049960355,3,2.410743802,0,12899.42006,1116.507487,630.1442912,"2011/7/21 7:04",709.1002482,23382.9777,0.367783083453632,0
"1062",5751,5751,"ゆっくり様は本当に潔癖症なお方",9,9,"5.00E-04","5.00E-04",22,0.000557,0,1,36,0.050619561,3,2.410743802,0,27678,393,60,"2010/9/19 15:27",559,28965.50965,0.471299990912529,0
"1063",5760,5760,"迷子から始まる怪談話シリーズ",9,9,"5.00E-04","5.00E-04",9,0.000514,0,1,36,0.018719738,4,2.847933884,0,4072,176,16,"2011/5/10 23:57",556,4480.73546,0.30167130723736,0
"1064",5769,5769,"昭和花子2",10,10,"5.50E-04","5.50E-04",21,0.00061,0,1,45,0.015930132,3,2.81322314,0,10743,442,81,"2011/7/1 3:23",260,12382.65897,0.692942455323914,0
"1065",5770,5770,"東風谷早苗",10,24,"5.50E-04","5.50E-04",14,0.000557,0,0.955555556,43,0.028580511,3,2.690082645,0.475,12722.75,359.75,126.25,"2012/11/24 0:48",400.75,14966.45194,0.0700757193109416,0
"1066",5774,5774,"初代三国志",9,9,"5.00E-04","5.00E-04",16,0.000585,0,1,36,0.03461143,3,2.395041322,0,316,4,2,"2012/6/7 16:50",374,349.9503106,0.00511915044680747,1
"1067",5779,5779,"仲間シールド",9,9,"5.00E-04","5.00E-04",22,0.000558,0,1,36,0.05349245,3,2.410743802,0,11580,631,15,"2010/11/23 20:21",695,12403.43326,0.748203836251969,0
"1068",5784,5784,"わいゆー",10,10,"5.50E-04","5.50E-04",22,0.000584,0,1,45,0.057662832,3,2.383471074,0,52913,1065.5,141,"2010/9/26 23:47",716.5,56072.52253,0.810679927267807,0
"1069",5786,5786,"後のセインツロウ２に...",9,9,"5.00E-04","5.00E-04",14,0.000549,0,1,36,0.055428411,3,2.395041322,0,12375.15043,1023.559124,499.4302667,"2011/7/5 8:49",859.2490505,20814.78129,0.352245323111649,0
"1070",5788,5788,"神ED",9,9,"5.00E-04","5.00E-04",5,0.000581,0,1,36,0.051740643,3,2.410743802,0,208373,9472,878,"2010/10/9 8:14",1150,230604.8064,0.869115279136965,1
"1071",5794,5794,"猫マグロ",19,23,"9.99E-04","9.99E-04",4,0.001032186,0,0.538011696,92,0.071192408,3,2.32892562,107.3521161,256413.6667,18455.33333,553.3333333,"2010/11/1 3:34",1333,281932.3562,0.869466693595565,1
"1072",5798,5798,"目から一斤様",10,10,"5.50E-04","5.50E-04",7,0.000591,0,1,45,0.054801019,3,2.400826446,0,109838,4740,1351,"2010/11/16 22:48",1070,134649.1952,0.904023170663272,1
"1073",5799,5799,"安心のフラグ回収率",9,9,"5.00E-04","5.00E-04",22,0.000581,0,1,36,0.051740643,3,2.410743802,0,15036,795,54,"2010/11/17 0:56",1295,16601.21246,0.979554065681053,0
"1074",5800,5800,"妄想フルスロットル",9,9,"5.00E-04","5.00E-04",0,0.000581,0,1,36,0.051740643,3,2.410743802,0,361228,33452,2629,"2011/5/8 21:42",1390,431298.461,0.86915791822869,1
"1075",5801,5801,"海のぬし釣り",9,9,"5.00E-04","5.00E-04",22,0.00057,0,1,36,0.052120554,3,2.410743802,0,13117,466,33,"2011/5/11 0:51",404,14062.05141,0.174133496259294,0
"1076",5802,5802,"紡がれ続けた物語の終わり",10,10,"5.50E-04","5.50E-04",22,0.000587,0,1,45,0.056272192,3,2.409917355,0,11705,497,56,"2011/5/13 13:37",1632,13021.84916,0.996177794684668,0
"1077",5809,5809,"妖怪くそガエル",10,10,"5.50E-04","5.50E-04",14,0.000552,0,1,45,0.028118266,3,2.667768595,0,24232,495,283,"2013/5/15 16:50",257,28962.20292,0.0327753676684168,0
"1078",5814,5814,"癒し系",10,15,"5.50E-04","5.50E-04",14,0.000519,0,0.888888889,40,0.03175808,3,2.699173554,1.20426378,21307,492,123,"2011/4/30 12:41",180.5,23632.95794,0.129765540415463,0
"1079",5816,5816,"地獄を超えた先は地獄",10,10,"5.50E-04","5.50E-04",15,0.000578,0,1,45,0.057459499,3,2.311570248,0,158017,5862,521,"2010/10/7 15:48",1132,171484.9791,0.941361358620533,1
"1080",5817,5817,"宇宙服きろ.",9,9,"5.00E-04","5.00E-04",15,0.000559,0,1,36,0.038721843,3,2.328099174,0,15679.11014,1335.014588,392.0571683,"2011/6/27 13:01",681.1718383,22792.58967,0.0516572047810782,0
"1081",5819,5819,"表情に定評のあるゆっくり",9,9,"5.00E-04","5.00E-04",14,0.000496,0,1,36,0.027054686,3,2.708264463,0,19085,824,117,"2011/6/13 2:06",280,21630.09528,0.167897524117755,0
"1082",5824,5824,"聞くだけ動画",11,16,"5.99E-04","5.99E-04",21,0.000574,0,0.945454545,52,0.043328394,3,2.553719008,0.375,23658.5,422.5,431,"2010/12/29 8:16",1054,30538.7176,0.991071632540657,0
"1083",5825,5825,"化け物使い",10,10,"5.50E-04","5.50E-04",21,0.000524,0,1,45,0.045134141,3,2.528099174,0,15909,409,60,"2010/12/20 8:45",2112,17207.78624,0.998251554628214,0
"1084",5827,5827,"天使とダンスだ！",9,9,"5.00E-04","5.00E-04",15,0.000536,0,1,36,0.055637474,3,2.312396694,0,215333,5115,874,"2011/1/17 5:31",1208,233439.7866,0.900758422743181,1
"1085",5829,5829,"腹筋ブレイカー",10,11,"5.50E-04","5.50E-04",21,0.00053,0,0.688888889,31,0.045548046,3,2.53553719,47.45189772,32122.5,2131,264.5,"2009/4/17 3:16",233.5,38089.44078,0.339847417417429,0
"1086",5830,5830,"東方寝不許",9,9,"5.00E-04","5.00E-04",14,0.000572,0,1,36,0.01911033,3,2.742975207,0,3050,42,15,"2010/4/29 16:50",11,3316.43225,0.171512705302137,0
"1087",5843,5843,"靴も手もない",10,10,"5.50E-04","5.50E-04",21,0.000524,0,1,45,0.03431047,3,2.672727273,0,40627,4596,604,"2008/9/23 16:38",260,53822.06614,0.878008026049041,0
"1088",5849,5849,"七英雄",10,10,"5.50E-04","5.50E-04",1,0.000598,0,1,45,0.016985389,3,2.82892562,0,3780,111,25,"2008/11/24 17:53",556,4262.853677,0.464315738846904,0
"1089",5850,5850,"東方隠れた名作リンク",9,9,"5.00E-04","5.00E-04",14,0.000531,0,1,36,0.029376016,3,2.681818182,0,13944,599,205,"2008/12/3 4:54",303,17593.67121,0.475636804368094,0
"1090",5853,5853,"筆記淫具",9,9,"5.00E-04","5.00E-04",14,0.000482,0,1,36,0.038780906,3,2.616528926,0,21439,784,209,"2011/12/19 0:02",320,25330.59914,0.212037893641504,0
"1091",5854,5854,"東方超級者向けリンク",10,10,"5.50E-04","5.50E-04",14,0.000536,0,1,45,0.030537289,3,2.707438017,0,21528,1289,325,"2012/3/27 18:51",792,27620.20322,0.571435840760236,0
"1092",5855,5855,"霧雨魔理沙",30,53,"0.001548684","0.001548684",14,0.001405827,0,0.406896552,177,0.114387481,3,2.068595041,1242.973285,12063.33333,216.1666667,188,"2012/10/17 21:39",643.1666667,15095.75201,0.736420101163305,0
"1093",5859,5859,"東方落外三",9,9,"5.00E-04","5.00E-04",10,0.000516,0,1,36,0.054590853,3,2.173553719,0,3768,119,42,"2009/3/31 4:08",283,4513.395775,0.0274075444814647,0
"1094",5929,5929,"峠",10,10,"5.50E-04","5.50E-04",4,0.000568,0,1,45,0.022887805,3,2.73553719,0,593,35.33333333,3,"2012/3/2 11:42",806.3333333,671.3558606,0.146651352203579,1
"1095",6003,6003,"静岡",10,10,"5.50E-04","5.50E-04",4,0.000547,0,1,45,0.024855578,3,2.734710744,0,3273.4,102,33.4,"2012/8/4 5:10",611.2,3873.3479,0.0592650198646349,0
"1096",6077,6077,"死亡フラグ",10,10,"5.50E-04","5.50E-04",4,0.000611,0,1,45,0.035597417,3,2.383471074,0,46458.625,2613.375,111.625,"2011/3/23 19:05",905.75,50607.51316,0.179291911922554,0
"1097",6130,6130,"謎の選曲",9,9,"5.00E-04","5.00E-04",22,0.000557,0,1,36,0.048266719,3,2.410743802,0,37180,889,93,"2010/4/3 23:04",695,39443.29037,0.665942504927294,0
"1098",6131,6131,"早く次の動画を撮るべきだ..3.",9,9,"5.00E-04","5.00E-04",22,0.000559,0,1,36,0.055744941,3,2.29338843,0,4639.028032,1837.347962,395.5232795,"2011/7/9 0:56",761.1585003,11917.97126,0.27235324734585,0
"1099",6132,6132,"未完",9,18,"5.00E-04","5.00E-04",22,0.000531,0,1,36,0.058237992,3,2.403305785,0,5478,101,49,"2012/11/9 17:05",392,6312.187456,0.0522922164320615,0
"1100",6133,6133,"最初と最後のギャップがすごい",9,9,"5.00E-04","5.00E-04",21,0.000483,0,1,36,0.05844955,3,2.275206612,0,48522,1087,1424,"2009/11/11 23:01",228,70945.84696,0.116664516249532,0
"1101",6143,6143,"数の暴力",9,9,"5.00E-04","5.00E-04",4,0.000589,0,1,36,0.034047805,3,2.384297521,0,127213,4839,397,"2010/10/2 18:24",1028,137830.208,0.434485419816045,1
"1102",6144,6144,"洗脳動画",9,9,"5.00E-04","5.00E-04",21,0.000538,0,1,36,0.019776277,3,2.766115702,0,5915,94,13,"2010/3/21 14:01",416,6202.532713,0.864584108452883,0
"1103",6145,6145,"終わりなどなかった",10,10,"5.50E-04","5.50E-04",9,0.000523,0,1,45,0.033511132,3,2.69338843,0,8600,670,87,"2010/5/23 5:00",22,10527.02522,0.133580698816345,0
"1104",6150,6150,"祝ってやる",9,18,"5.00E-04","5.00E-04",9,0.000501,0,1,36,0.034780827,3,2.659504132,0,20607,814,46,"2010/8/8 18:09",523,22080.13421,0.305724982733277,0
"1105",6153,6153,"萌えもんプレイ動画第1話リンク",9,9,"5.00E-04","5.00E-04",22,0.000564,0,1,36,0.052885755,3,2.410743802,0,477780,5139,12278,"2010/3/15 21:21",523,667035.6691,0.5,1
"1106",6155,6155,"非協力プレイ",9,9,"5.00E-04","5.00E-04",3,0.000618,0,1,36,0.046124542,3,2.410743802,0,2018,105,20,"2011/5/6 1:33",794,2417.855343,0.10823902843439,0
"1107",6156,6156,"石愛者.後の半ブロックである",9,9,"5.00E-04","5.00E-04",22,0.000548,0,1,36,0.054438556,3,2.410743802,0,13110.51329,970.5401662,236.7194836,"2011/7/6 17:30",572.0215686,17566.05697,0.240206414799826,0
"1108",6158,6158,"古明地さとり",9,9,"5.00E-04","5.00E-04",22,0.000536,0,1,36,0.056637473,3,2.391735537,0,17534,427,235,"2012/5/10 20:22",300,21475.97972,0.0341438198269701,0
"1109",6159,6159,"X...すごい漢だ.",9,9,"5.00E-04","5.00E-04",22,0.000566,0,1,36,0.052925872,3,2.408264463,0,12048.31359,1334.028223,721.0499356,"2011/7/8 12:06",640.0035061,24071.90621,0.284616422915905,0
"1110",6160,6160,"山田権座衛門之助ゆっくり衛門",9,9,"5.00E-04","5.00E-04",22,0.000557,0,1,36,0.053736815,3,2.410743802,0,147683,6815,1766,"2012/5/12 14:02",980,180690.7836,0.696798318031503,1
"1111",6162,6162,"荒ぶる目線",10,20,"5.50E-04","5.50E-04",14,0.000542,0,1,45,0.062347361,3,2.165289256,0,8969,217,185,"2012/5/12 20:38",675,11955.97503,0.0366223785484013,0
"1112",6164,6164,"野戦病院",9,9,"5.00E-04","5.00E-04",22,0.000541,0,1,36,0.06311149,3,2.266115702,0,4871,250,62,"2011/7/21 5:11",1249,6038.941347,0.918429654772076,0
"1113",6165,6165,"般若心経",9,9,"5.00E-04","5.00E-04",15,0.000589,0,1,36,0.035276301,3,2.42892562,0,1563,47,21,"2011/7/22 7:02",766,1923.645616,0.100528661924479,1
"1114",6167,6167,"良画質",9,9,"5.00E-04","5.00E-04",2,0.00058,0,1,36,0.0524572,3,2.410743802,0,1963,116,33,"2010/11/21 16:07",918,2567.628788,0.612341181649257,0
"1115",6169,6169,"滉",9,9,"5.00E-04","5.00E-04",22,0.000542,0,1,36,0.054707788,3,2.410743802,0,2175,203,37,"2012/3/4 21:09",768,2915.936232,0.413530278763509,0
"1116",6173,6173,"紅美鈴",9,9,"5.00E-04","5.00E-04",22,0.000563,0,1,36,0.053005966,3,2.410743802,0,40035,1113,704,"2011/10/2 11:59",989,51678.4012,0.905557098323199,0
"1117",6174,6174,"後の世界創設者",9,9,"5.00E-04","5.00E-04",22,0.000524,0,1,36,0.059925098,3,2.367768595,0,19985,473,413,"2011/10/4 0:31",1223,26642.28039,0.970592179963841,0
"1118",6176,6176,"名状しがたきCoCのようなもの",10,10,"5.50E-04","5.50E-04",22,0.000571,0,1,45,0.051987214,3,2.274380165,0,14567,498,39,"2012/4/3 23:14",266,15633.58024,0.0147128814807682,0
"1119",6178,6178,"能「舎界」",9,9,"5.00E-04","5.00E-04",22,0.00053,0,1,36,0.033082753,4,2.438842975,0,50490,1424,185,"2012/5/11 17:34",972,54650.07841,0.423131730918308,0
"1120",6180,6180,"真っ白な街と真っ黒なセロス",9,9,"5.00E-04","5.00E-04",22,0.000515,0,1,36,0.057926084,3,2.398347107,0,10178,278,17,"2012/5/12 9:02",415,10703.62064,0.074937694112073,0
"1121",6182,6182,"視聴者様の中に絵師さんはいませんか.",9,9,"5.00E-04","5.00E-04",22,0.000532,0,1,36,0.055879201,3,2.403305785,0,18401.97507,1153.618992,159.570508,"2011/7/7 6:30",677.1206364,21881.64848,0.383688788575588,0
"1122",6183,6183,"大正浪漫",9,9,"5.00E-04","5.00E-04",22,0.000553,0,1,36,0.057517208,3,2.403305785,0,57707,2180,221,"2012/5/13 18:57",1008,63122.93565,0.757228141119116,0
"1123",6184,6184,"時報注意報.音量的な意味で.",9,9,"5.00E-04","5.00E-04",22,0.000524,0,1,36,0.058130908,3,2.403305785,0,14450.57839,2320.537229,531.2961918,"2011/7/18 8:28",906.1287639,24429.33639,0.779657154107052,0
"1124",6185,6185,"熱情の律動",9,9,"5.00E-04","5.00E-04",22,0.000522,0,1,36,0.0582231,3,2.403305785,0,16781,303,48,"2012/1/10 0:38",542,17798.64108,0.20682584852474,0
"1125",6186,6186,"消したらＳＡＮチェック",9,9,"5.00E-04","5.00E-04",22,0.000537,0,1,36,0.041664404,3,2.423140496,0,61569,146,718,"2012/2/23 22:46",130,72484.65858,0.0139399652473358,0
"1126",6187,6187,"服なんて飾りです",9,9,"5.00E-04","5.00E-04",22,0.000535,0,1,36,0.057146586,3,2.403305785,0,38484,1232,101,"2012/2/24 5:55",1389,41192.88,0.970063280864314,0
"1127",6189,6189,"編集の本気",9,9,"5.00E-04","5.00E-04",22,0.000544,0,1,36,0.041528064,3,2.414876033,0,24450,277,45,"2012/10/13 12:06",169,25398.90259,0.0175595472835188,0
"1128",6194,6194,"暇を持て余した神々の解説",9,9,"5.00E-04","5.00E-04",22,0.000531,0,1,36,0.033959499,4,2.41322314,0,8548,483,61,"2012/10/17 0:17",1080,9920.341289,0.520774899416921,0
"1129",6195,6195,"素晴らしいコードネーム",9,9,"5.00E-04","5.00E-04",22,0.000535,0,1,36,0.036786461,3,2.385123967,0,61078,1019,303,"2012/10/17 19:35",1084,66625.3596,0.652305015884663,0
"1130",6196,6196,"高校生と婦警でクトゥルフ..",9,9,"5.00E-04","5.00E-04",12,0.000562,0,1,36,0.04014157,3,2.423140496,0,16465.51288,2030.945553,162.8147181,"2011/6/26 16:18",689.952949,20717.62344,0.0813630834185247,0
"1131",6197,6197,"ゆっくり殺意",13,19,"6.99E-04","6.99E-04",22,0.000697,0,0.858974359,67,0.067873176,3,2.353719008,11.39514345,14831,383.3333333,233,"2012/10/16 20:01",893.3333333,18699.82072,0.814872694866298,0
"1132",6198,6198,"玉虫色の研究",9,9,"5.00E-04","5.00E-04",22,0.000559,0,1,36,0.040399805,3,2.423966942,0,20142,766,86,"2012/10/19 4:49",831,22170.05125,0.402034352714994,0
"1133",6199,6199,"裸カソック",10,10,"5.50E-04","5.50E-04",19,0.000619,0,1,45,0.037563383,3,2.423140496,0,24284,796,65,"2012/10/19 6:44",1290,26029.80151,0.864070908887186,0
"1134",6201,6201,"次回ミヤツカの野菜が火を噴くぜ.",10,10,"5.50E-04","5.50E-04",6,0.000588,0,1,45,0.0427068,3,2.407438017,0,9553.534095,1590.659271,245.1019075,"2011/6/27 6:49",393.9892235,14598.56627,0.0135346743848059,0
"1135",6203,6203,"真ゆっくりクトゥルフサーガ",9,9,"5.00E-04","5.00E-04",22,0.000553,0,1,36,0.057517208,3,2.403305785,0,43121,1239,201,"2012/10/20 14:49",770,47340.55012,0.47037061751689,0
"1136",6204,6204,"龍ちゃんがまともな交渉人",13,19,"6.99E-04","6.99E-04",19,0.000782,0,0.846153846,66,0.040241314,3,2.420661157,1.714285714,25627,633.5,61.5,"2012/10/20 2:03",1005.5,27167.75335,0.664424016772865,0
"1137",6205,6205,"業界.宇宙.",9,9,"5.00E-04","5.00E-04",22,0.000558,0,1,36,0.054628677,3,2.403305785,0,13282.60611,1872.198441,343.2417685,"2011/7/5 21:22",759.6667608,20077.26535,0.488353524746136,0
"1138",6206,6206,"阿求UVのパラノイアTRPG",9,9,"5.00E-04","5.00E-04",22,0.000531,0,1,36,0.027858687,3,2.615702479,0,112118,2213,191,"2012/10/21 17:59",856,117153.2364,0.7607821611289,1
"1139",6208,6208,"法の盾.物理.",9,9,"5.00E-04","5.00E-04",22,0.000542,0,1,36,0.057938632,3,2.403305785,0,23901.05575,2199.147906,687.5098202,"2011/6/16 9:24",590.7270158,36232.31104,0.391787769796366,0
"1140",6210,6210,"風見幽香",21,30,"0.001099066","0.001099066",14,0.000986,0,0.542857143,114,0.086293795,3,2.40661157,223.6681105,6003.4,340.8,53.4,"2011/7/11 20:02",376.4,7127.045592,0.296782388478706,0
"1141",6212,6212,"分からんということが分かった.",10,10,"5.50E-04","5.50E-04",21,0.000538,0,1,45,0.034289144,3,2.67107438,0,40737.52875,898.757955,151.4743228,"2011/6/7 1:59",720.5991594,43889.07135,0.911120458406317,0
"1142",6213,6213,"特殊相対性理論",10,10,"5.50E-04","5.50E-04",14,0.00053,0,1,45,0.03820941,3,2.620661157,0,5562,399,180,"2010/12/3 1:42",641,8635.075721,0.827901335667527,0
"1143",6214,6214,"週刊世界の完走動画完走組",9,9,"5.00E-04","5.00E-04",21,0.000513,0,1,36,0.028427933,3,2.69338843,0,33812,491,214,"2010/12/3 6:46",222,37506.01559,0.671762474383923,0
"1144",6215,6215,"珪素生物",10,10,"5.50E-04","5.50E-04",21,0.000558,0,1,45,0.029263194,3,2.692561983,0,29394,657,94,"2010/12/4 17:14",463,31446.68091,0.917826849773559,0
"1145",6217,6217,"金返せ.",9,9,"5.00E-04","5.00E-04",21,0.000504,0,1,36,0.021490405,4,2.814876033,0,12339.83656,714.8002278,784.8638349,"2011/7/3 7:51",804.2781956,24790.67539,0.739850458111935,0
